id;firstname;lastname;p1
13834;Fernand;Cunningham;9
13007;Andres;Leviev;33
5208;Jean;Kowanz;11
13218;Toni;Cytter;77
11111;Clemens;Schneemann;73
11811;Klaus;Zülow;27
5402;Maja;Bengston;17
8411;Bruce;Feuerstein;60
3285;Karl;Hebenstreit;72
109;Ed;Jan;49
5718;Don;Monory;66
3409;Corsin;Kaltenbach;85
7196;Heinrich;West;16
6781;Andreas;Dejanov;52
13030;Padhi;Christo;43
4541;Alejandro;Paalen;83
13744;Olafur;Löbbert;63
14820;Nam June;Hansen;4
9963;Laurids;Fraser;79
8819;Michael;Dietrich;70
7265;Jiří;Artenjak;65
4859;Eric;Belling;97
6289;Dike;Russev;89
7407;Pascal;Alechinsky;12
12727;Richard;Buklys;48
10342;Peter;Martek;92
11314;Mike;Zünd-Up;49
8641;Heinrich;Forstner;37
12045;Florian;Knizák;15
7553;Llyn;Fagerlund;38
12631;Robert;Opie;44
6074;Katya;Hodler;77
14439;Imi;Kren;17
9816;Marta;Mayer;10
9474;Xiaochun;Giacometti;22
5704;Karl Friedrich;Morris;22
5910;Joseph;Young;4
5337;Roberto Sebastian;Salzmann;35
1872;Ralph;Plöger;94
14615;Robert;Sirbiladze;25
2407;Wolfgang;Turrell;20
14658;Horst;Molto Brutto;93
8291;Herbert;Magris;65
14887;Bajrammurad;Smith;80
7468;Július;Bayer;53
11332;Heinz-Günter;Köb;27
3662;Arno;Kabas;20
11515;Markus;Kolář;50
5661;Raimer;Bitran;94
14901;Domenico;Serge III;24
3268;Charlotte;Devade;29
3775;Louis;Struth;84
2113;François;Alvermann;66
13261;Thomas;Boxer;73
13;Jean;Tischer;66
6104;Josef;Schuster;88
566;Moshe;Rosso;50
13022;Sabine;Maljkovic;13
11803;Keith;Picard;2
12242;Manfred;Gleizes;80
243;Giuseppe;Picelj;18
2563;Hermann;Baumann;0
14724;Ernst;Henson;23
9524;Albert;Rousse;19
2735;Gideon;Martin;60
2121;Rini;Gropius;98
6654;Maria;Reineking;66
10591;Ronald Brooks;Bäumer;32
10788;Otto;Magritte;64
6659;Richard;Klintberg;0
13137;Georges;Freiler;35
568;Sándor;Leitner;81
14011;Nam June;Gutmann;90
12876;Gottfried;Demattio;19
9492;Karl;Ash;38
9156;Luciano;Ebner;91
5909;Stefan;Büro Karl Schwanzer;53
2027;Antony;Schwarzkogler;61
12346;Rudolf;Löbbert;19
5748;Laure;Richly;58
8673;Bruce;Sartory;41
7269;Elke;Trockel;72
14244;Bernard;Kosuth;64
12041;Mario;Bellmer;51
4291;H. D.;Fila;39
4765;Robert;Haxhillari;90
4785;Runa;Kelemen;41
13141;Anna-Sophie;Polke;51
12947;Sophie;Bonato;18
8361;Alexander Michailowitsch;Brancusi;59
12600;Nobuyoshi;Carroll;57
14436;Andreas;Macció;6
5797;Ferdinand;Baselitz;28
6782;Jonas;Korecek;28
3910;Olle;Cyrenius;77
5557;Ansgar;Haller;22
11422;Herbert;Pardi;37
10522;Milan;Albers;48
9274;Candida;Absolon;43
5198;A.R.;Löffler;25
7982;Erwin;Pasmore;21
13444;Andrea;LeWitt;65
10564;Hubert;Majakowski;48
3477;Isolde Maria;Penalba;7
7984;Terry;Pichler;51
14856;Richard;Fox;65
10792;Raffael;Duchamp-Villon;57
10093;André;Kelley;69
5348;Zbynek;Richter;87
4294;Hugo;McKeever;71
14760;James;Wukounig;47
9796;Jananne;Jones;64
5064;Ivan;Etkin;90
481;Jessica;Kandl;25
4714;Francesco;Fohn;47
186;Roy;Murer;67
4092;Thomas;Forstner;8
3455;John;Bacon;67
6349;Jean;Durham;82
61;Christian;Oursler;48
12337;Friederike;Lassnig;99
6826;Rainer;Pistoletto;94
9011;Rudolf;Egg;21
5397;Heinz;Koncz;90
8485;Tom;Deutschbauer;23
11546;Aleksandr Grigorjewitsch;Urban;49
3039;Marcel;Evans;1
12365;Ahmed;Saint Phalle;33
2823;Adolf;Vautier;22
3999;Oscar;Lassnig;20
4076;Eva;Unger;48
11163;Tetsumi;Bernatzik;67
4927;Mieko;Drach;61
6065;Lenka;Delimar;21
4636;Wolfgang;Islam;36
1084;Rudolf;Artenjak;22
12489;Oskar E.;Lochore;34
458;Josef;Paolini;19
2507;Magdalena;Graves;96
12195;Vladimir;Ghadirian;1
2083;Alexander;Davey;33
1934;Ken;Elmgreen & Dragset;18
9710;Joannis;Mont;27
1504;Gino;Maderthaner;69
100;Meyer;Hendricks;29
7944;Theodoros;Jones;77
14061;Sonja;Timischl;81
4867;Bill;Kandl;23
9395;Ákos;Tinguely;42
537;Elmar;Navalón;57
11175;Walter;Trauttmansdorff;50
4275;On;Simotová;96
2854;Jananne;Melgaard;55
8399;Leopold;Boyle Family;75
13990;Henryk;Pálffy;20
10969;Christian;Neurath;44
4175;Christian;Serra;45
6146;Stephan;Brauner;27
2899;Allan;Castillo;33
7611;Katarzyna;Leitner;11
13740;Paloma;Fabro;53
10672;Andres;Iseli;30
5689;Gideon;Nutt;26
9327;Lajos;Moser;69
7700;Heinrich;Ozenfant;30
9387;Oswald;Pechoc;53
4165;S. J.;Nagy;60
5318;Mike;Lanigan-Schmidt;89
5965;Walter;Hollein;34
1813;Manon-Liu;Jonas;38
2134;Josef;Carroll;53
10310;Maik;Hartnagel;26
7100;Miroslaw;Rheinsberg;43
10241;Alfred;Kubelka;13
6045;Rimma;Pálffy;52
7498;Josef;Goings;63
1950;Michael;Dibbets;40
10358;Lucio;Ebersbach;71
4258;Elfi;Zogmayer;86
11047;Vlado;Dewasne;75
14750;Hermann;Egmeri;81
1577;Jean;Opalka;56
6118;Julije;Hahnenkamp;13
4680;Bridget;Belling;94
5544;Merce;Kusama;63
1963;Teresa;Sandner;4
14249;Dominik;Boltanski;68
1994;Bertrand;Steiner;39
10376;Alfred;Muñoz;41
1135;Sándor;Kopystiansky;1
1801;Robert;Picelj;78
454;Ed;Hutchinson;73
4952;Alfred;Schmidt;10
1423;Gideon;Dorazio;30
12853;Juul;Pflaum;29
6087;Antonio;Kirkland;84
7903;Magdalena;Brown;38
12164;Gerhard;Olson;42
473;James;Green;79
3566;Duncan;Wegner;49
3235;Christiane;Richter;79
2880;Robert;Penone;70
8814;La Monte;Hendrich;17
11880;Stefan;Müller;44
12021;Burhan;Vostell;63
9502;Imi;Messensee;58
7968;August;Estes;69
14454;Yudith;Sasse;72
5129;Fabrizzio;Ströhle;48
12819;Rochelle;Archipenko;71
4231;Sam;Olson;8
9996;Heinrich;Paalen;41
9620;Oskar;Hansen;48
12770;Jan;Kirkeby;50
1386;Bernhard;Kern;31
7627;Grete;Fohn;74
5280;Loretta;d'Arcangelo;25
2164;Josef Matthias;Ono;26
5400;Olga;Kolig;9
5788;Tom;Monory;65
5849;Olle;Bertholo;58
1722;Christian;Wilfling;6
1458;Jackson;Lamelas;95
4148;Igor;Klopf;61
6641;Jaroslav;Höke;92
5132;Adolfo;Kren;96
5802;Gerrit Thomas;Burger;43
8959;Kiki;Sonnier;98
8410;Olle;Sander;41
11097;Irene;Scheirl;70
9964;Markus;Judd;70
12295;Walter;Gutfreund;9
8896;Jan;Ruzic;74
11417;Jaap;Les Tardes Goldscheyder;13
7720;Béla;Dexel;91
14149;Adolfo;Kirkeby;86
12575;Piero;Raynaud;7
12992;Bernhard;Sarkis;65
13341;Georg;Schuster;97
11810;Miquel;Deacon;15
4970;Victor;Reiterer;53
11246;Sabine;Batuz;66
312;Marcel;Godfrey;26
11230;Richard;Mangold;68
1894;Eric;Gondeln;78
2090;Michael;Gondeln;26
7291;Robert;Litzenberger;18
12221;Enrico;Brauer;95
13243;Klaus;Stenzel;40
773;Julian;Mairwöger;95
2058;Ingeborg;Durham;96
13103;Robert;Zehrer;6
6918;Anton;Ulay;17
7163;Heinz Günther;Teisseire;74
5327;Enrico;Kopf;77
263;Stan;Eriksson;68
4127;Geta;Plessi;29
10477;Koloman;Zadkine;71
12637;Uli;Jacquet;86
124;Peppino;Knebl;96
5122;Stefan;Nowak;13
6208;Verena;De Andrea;69
8794;Marie-Jo;Delaunay;20
11839;Flutura;Knizák;45
9797;Josef;Mack;92
10881;Joseph;Oman;60
1008;Christina;Hains;56
9725;Wil;Flois;44
11340;Margit;Schneider;56
2498;Stefan;Eddy;77
8096;Izhar;Snow;49
14164;Destiny;Higgins;21
6201;Cosima;Drapell;62
729;Thom;Lowe;2
9701;Bernard;Poirier;61
10252;Ulrich;Obholzer;46
6621;Wilhelm;Ebneth;28
3690;Haim;Gáyor;14
10015;Gianfranco;Rosenstiel;30
9329;Gianni;Leinfellner;63
7218;Sharon;Batuz;22
1707;Werner;Indiana;55
3390;Jürgen;Yppen;28
4745;Mikael;Houf;95
1487;Arno;Andronow;82
14467;Robert;Simotová;45
11642;Christoph;Olbricht;93
11205;Medardo;Kampl;21
5526;György;Bulloch;36
11278;Konrad;Robaard;89
4960;Christopher;Dlugos;57
8991;Peter;Dessi;14
6790;Stefan;Torggler;43
12661;Michelangelo;Frize;83
5023;Oskar;Cytter;39
7329;Sándor;Reichenfelser;36
6797;Barbara;Ono;69
2137;Drago J.;Förster;84
12682;Hartmut;Ozenfant;68
5915;Keith;Jascha;0
13012;Adam;Rossi;79
11011;Oskar;Kaltenbach;75
4741;Horst Egon;Ernst;75
8043;Ingeborg;Iglar;53
7346;Franz;Olson;56
14906;Nino;Fohn;58
7364;Günter;Rudowicz;49
10829;Anne;Monko;93
9286;S. J.;Rainer;69
8156;Don;Malewitsch;81
1819;Marc;Klauke;5
13711;Boris;Gursky;22
14077;Thomas;Joham;52
11227;Gerhard;Jacir;3
9495;Theo van;Balla;77
3877;Walter;Acht;51
13353;Hugó;Molles;69
5547;Niki de;Johns;17
497;Erwin;Erró;82
6091;Gary;Jacir;11
1128;Destiny;Pohl;99
13120;Lisl;Lichtenstein;49
7656;Herbert;Tihanyi;72
11345;Walter;Polanszky;19
13274;Andreas;Gilbert & George;70
5889;Wolfgang;Suppin;42
5508;Jan;Duchamp;59
963;Thomas;Wickenburg;59
8701;Claude;Tornquist;68
2481;Gideon;Meissner;46
5837;Ettore;Putz;57
4989;Ferdinand;Wewerka;28
3110;Sabine;Manzoni;35
8176;Philipp;Tulcan;92
8073;Angela;Berlewi;25
14543;Roman;Derain;58
9795;Hubert;Bachler;69
14303;Ludwig;Friedmann;14
10454;Joseph;Haring;69
1385;Anne;Reinhold;19
13895;Drago J.;Luginbühl;13
1901;H. D.;Itten;67
10483;Birgit;Ernst;65
10649;Kara;McCollum;64
8208;Herwig;Reed;60
7788;Elfriede;Ganahl;11
8721;André;Brandl;42
2387;John;Pomassl;45
1296;Karl-Heinz;Pane;33
3393;Matthias;Tandon;53
5108;Martha;Binder;79
10410;Joannis;Drozdik;35
1791;Frank;Lavier;30
12854;Joseph;Halley;75
7032;Stan;Kandinsky;0
9670;Miroslaw;Orozco;84
12598;Josef;Muzika;92
2681;Lucio;Marx;20
5415;Svetlin;Zogmayer;20
12739;Keith;Krenek;92
2682;Ree;Biedermann;26
3648;Jean (Hans);Florey;1
4002;Josef;Kern;25
2936;Miroslaw;Ramberg;44
10213;Marcus;Förg;54
424;Karl;Krawagna;1
7133;Christiane;Tevet;64
5216;Jean;Neuwirth;20
5741;Milan;Barry;60
5156;Charlotte;Phillips;0
14553;Karl;Wall;47
14058;Mark;Hawser;62
14932;Jozef;Pálffy;39
12431;Bernhard;Matisse;13
2927;Jochen;Skrein;22
7846;Yayoi;Devade;92
1222;Oswald;Patkin;72
6343;Herbert;Crash;43
10614;Ákos;Kosuth;11
6633;Izhar;Schwitters;21
11645;Ivan;Peintner;74
13289;Ernst Ludwig;Muehl;22
6089;Roman;Hartley;86
14667;Herbert W.;Tinguely;50
2799;Stephan;Torggler;66
5941;André;Riepl;99
2509;Marino;Vedova;74
7104;Cédric;Obholzer;65
9099;Uri;Lubennikov;34
213;John;Mitchell;92
13620;Franz;Kraijer;34
4101;Gian Piero;Etienne-Martin;99
9193;Patrick;Strasser;96
766;Ilse;Jermolaewa;10
12372;Günter Zamp;Lewitt;85
12813;Ree;Tsakiridis;78
6110;Christopher;Beaudin;80
2169;Berthold;Bourgeois;36
2578;Inge;Dobrowsky;93
3018;Ad;Tietze;19
11689;Markus;Stolba;38
6301;Raffael;Faulkner;24
13492;Ludwig;Badiola;79
12074;Heinz;Navalón;89
3558;Josef;Guttuso;40
3906;Ed;Christiansen;98
3508;Stephan;Tischer;22
4550;Nikolaus;Müller;53
5105;Julian;Kozyra;85
11034;Joe;Hikade;3
6993;Bernhard;Kraus;4
9638;Andrea;Rakauskaité;16
9718;Fernando;Demattio;34
14654;Merce;Alvermann;18
4419;Bernhard;Schmidt jr.;13
4363;Carter;Alexenberg;67
6886;Martin;WGBH;12
3243;Otto;Kowanz;85
8890;Philippe;Les Tardes Goldscheyder;65
10283;Allan;Zehrer;92
7066;Oleg;Weder;69
4524;Herman;WGBH;87
11166;Mel;Superstudio;65
11284;Friedensreich;Clegg & Guttmann;69
12402;Ryan;Walker;78
12139;Pierre;McKeever;56
1967;Christian;De Andrea;45
4283;Gerlinde;Blume;14
2593;Friedl;Flögl;91
10728;Lothar;Dine;77
10734;Jan;Mizrachi;37
14923;Fritz;Penone;45
9897;Imre;Jaar;48
14624;Manfred;Ulrichs;16
13554;Sabine;Johns;84
11827;Louis;Hager;11
1012;Werner;Muntean/Rosenblum;77
7560;Milan;Opalka;57
12679;Valeriy;Gnoli;37
11581;Bernhard;Kovanda;17
2633;Fritz;Kalinowski;44
7732;Bruce;Davis;87
1650;Rodney;Ripps;13
4959;Manfred;Hanson;76
13177;Cédric;Koepcke;51
5784;Karl;Patterson;54
11373;Seiichi;Nicholson;39
14576;Pascal;Clemente;97
6373;Walter;Suppin;98
11686;Hanne;Koller;2
8742;Ruppert;Davis;71
9106;Josef;Federle;19
4392;Shigeko;Skoog;44
5164;Anne Kathrin;Marx;39
8494;Serge;Tüchert;96
13856;Georg;Kovanda;82
3317;Stefan;Trauttmansdorff;29
10629;Duane;Baertling;92
12060;Qingsong;Simotová;21
14843;Elger;Kádár;91
14179;Frans;Brecht;40
8353;Roy;Pevsner;84
226;Andrea;Kovanda;66
9733;Stephan;Noland;99
11442;Hanne;Wiener;39
3198;Christian;Putz;63
8512;Albert Paris von;Lockhart;40
11182;Hermann;K.U.SCH;18
9926;Franz;Stoyanov;1
6974;Dorit;Couzijn;32
9293;Enrico;Ujvary;27
13507;Gotthard;Pizzi Cannella;87
11599;Alfred;Zünd-Up;81
3625;Xiaochun;Pumhösl;49
1283;Alice;Janco;22
14722;Kurt;Florey;48
7190;Stefan;Meurice;85
8937;Alessandro;Oppenheim;90
4542;Ilse;Kopystiansky;99
14390;Richard;Blume;39
4243;Béla;Furuya;62
1026;Berthold;Grosz;46
14238;Josip;Witzmann;22
10331;Öyvind;Brusse;41
9083;Sabine;Wirsum;37
10626;Max;Wotruba;26
2449;Hanne;Devade;98
8480;Andreas;Kawara;57
9372;Vlado;Birnbaum;24
10490;Bruno;Vogelmayr;19
14963;Ross;Neuwirth;99
6414;W.;Blahaut;81
3708;Virginia;Thomkins;64
12324;Seiichi;Bolus;23
3659;Dominik;Weder;85
4472;Pol;Lubennikov;63
5908;Robert;Disler;90
10801;René;Schneider;31
14159;Vlasta;Fe Lugossy;52
14645;Marcel;Colombo;12
8199;Aldo;Schmitt;33
9732;Georg;Nauman;65
1706;Birgit;Mlcoch;90
5571;Julian;Hoffmann;0
11281;Yannick;Förster;93
6739;Josef Felix;Bleckner;84
8966;Renato;Prantl;23
9892;Pavel;Patterson;99
8242;Helmut;Gosewitz;61
561;Walter;Peichl (Ironimus);16
1125;Rebecca;Wickenburg;61
7447;Lew;Page;45
511;Robert;Genzken;49
4233;Peter;Cragg;59
8026;Kathi;Goldin;39
2724;Wolfgang;Flondor;75
14769;Paul;Klintberg;62
13952;François;Arman;83
5116;Josef;Kriesche;61
4718;Eloise;Baier;62
14340;Ion;Iseli;8
13641;Ludwig;Duchamp-Villon;68
774;David;Richier;91
6746;Mark;Feuerstein;32
14884;Charles Christopher;Mikl;82
4774;Kurt;Wiesenfeld;74
14529;Herbert W.;Etienne-Martin;86
846;Nadim;Sleigh;68
9677;Burhan;Fuchs;5
10173;Dike;Milunovic;8
14618;Wladimir;Moffatt;84
12191;Nan;Navares;96
2320;Gina;Motherwell;11
6050;Renate;Raynaud;91
4468;Thomas;Opie;1
890;Friedrich;Hanson;94
728;Walter;Kampl;41
13343;Stefan;Lipsi;89
9853;Ken;Dick;11
943;Jutta;Hauser;48
5588;Artur;Neuenhausen;83
5264;Nino;Balla;82
4556;Heinz;Tischer;21
14364;Lawrence;Blair;77
1359;Kurt;Davis;0
3082;Walter;Shilinskij;74
9043;Stefan;Samaras;23
9983;James;Sharits;7
7485;Ossip;Sell;55
4652;Camilla;Moldovan;43
9526;Josef;Birnbaum;77
1943;Johannes;Oehlen;91
11545;Hans;Arman;10
14004;Hans;Platen;64
3057;Robert;Yalter;81
5442;Theodoros;Kowalski;72
11089;Joannis;Churchman;28
12822;Josef;Pinczehelyi;26
12869;Christine;Jermolaewa;33
681;Daniel;Rodtschenko;33
12792;Rudolf;Jermolaewa;60
8130;Joerg;Rockenschaub;34
3945;Max;Deutschbauer;63
3600;La Monte;Nagy;10
6889;Ladislav;Mayröcker;17
10862;Carolee;Schweinfurter;41
9951;Ferdinand;Bucher;72
9337;Lajos;Fodor;80
14795;Alfred;Johnson;72
3811;Anne;Wakolbinger;22
4525;Thomas;Salzmann;73
10770;Lothar;Korecek;18
6361;Uros;Masson;35
11592;Bernhard;Haring;61
3369;Alfred;Vasarely;22
3742;Ruth;Zille;17
771;Florian;Marioni;50
4107;Siegfried;Hundertwasser;49
13919;Daniel;Ringel;3
7129;Henri;Tanavoli;89
5176;Lois;McCollum;36
11629;Jenni;Eigenberger;56
200;Klaus;Vardag;38
2597;Otto;Stötzer;43
1584;Ben;Kubota;8
13201;Hans;Flondor;96
10108;Ernst;Dossi;62
7931;Barbara;Lam;84
5464;Marge;Bernatzik;12
988;Ian;Tulcan;9
3626;Alexander;Dertnig;27
4831;Ivan;Pauer;86
10140;Peter;Cahen;99
12732;Hans;Goller;6
1782;Arthur;Komet;7
9338;Art;Smith;11
3756;Frank;Jochims;40
3661;Wassily;Wada;3
1232;Peter;Schlögl;94
2550;Clay;Niesiolowski;34
7594;Patrick;Garghetti;16
10831;Christian;Turrell;27
6356;Gerlinde;Delvoye;16
720;Mario;Trattner;91
876;Mario;Ganahl;36
9990;Max;Marx;76
7370;Karl Friedrich;Chia;82
13918;Irena;Posenenske;67
13178;Ben;Nørgaard;71
5319;Kurt;Stengel;80
5067;Ray;Eiter;57
9167;Hermann;Vardag;16
9255;Hans;Duchamp-Villon;97
11533;Christine;Mac Low;44
4836;Juan;Schuyff;60
6747;Jan;Hrdlicka;87
1494;Vagelis;Ernst;50
5516;Wolfgang;Rosenbach;92
15;Ed;Wiesenfeld;26
6839;Ulrike;Tardos;4
5664;Josef;Reismayer-Fritsche;65
13697;George;Wilfling;97
10581;Kenneth;Marden;33
205;Ernst;Matisse;22
13049;André;Gilbert & George;56
6090;Besnik;Bill;64
1816;Sam;Bottoli;35
13164;Toni;Alviani;40
4193;Otto;Kirchner;7
2776;Antonio;Warhol;34
10338;Sigmar;Rippl-Rónai;12
12705;Gunter;Blair;22
4705;Plamen;Carroll;87
8915;Rudi;Degenhardt;73
10355;Antonio;Cano;49
5988;Heimrad;Christoforou;3
1573;Dan;Aeppli;36
14586;Karel;Haus-Rucker-Co.;69
4783;René;Hoepffner;35
7019;Margit;Plöger;87
11558;Aleksandr Grigorjewitsch;Serge III;81
6459;Bernard;Pavlos;39
5441;Anton;Sengl;78
3359;Josef;McElroy;12
2801;Karin;Voita;59
9136;Bruce;Blume;65
1454;Alexander;Miller;53
13868;Rudolf;Paladino;38
8087;Germaine;Kowanz;11
506;Anna-Sophie;Olson;24
5820;Hans;Bréval;61
13637;Ray;Covaliu;71
13805;Mario;Pollock;8
13499;Heinz;Gropius;6
14859;Otto;Tischer;17
8384;Jean (Hans);Christensen;1
4672;Florian;Tillmans;76
5328;John;Cadere;75
7979;Meret;Jones;6
14598;Alexander;Tagwerker;33
12058;Peter;Laric;62
10504;Motti;De Kooning;71
9391;Veronika;Welling;90
14918;Liesl;Smithson;68
13920;Emil;Schütz-Leinfellner;52
6905;David;Ash;8
2184;Ahmed;Böhm;90
11157;Turi;Gallo;63
12930;Maja;Thöny;73
71;František;Andronow;54
12589;Kurt;Hofer;51
8391;Laurids;Gutfreund;70
3747;Michail;Ivanov;86
11609;Bruno;Stengel;48
9724;Jörg;Bitter;76
12274;Michael;Deschamps;46
6060;László;Nowak;42
9285;Maria;Wakolbinger;5
7345;Giuseppe;Deutschbauer;97
14997;Allan;Wiener;57
8474;Oscar;Laibach;74
3678;Nancy;Talos;17
14941;Linda;Spoerri;16
12625;Werner;Rotella;95
3156;Ben;Masharawi;38
11574;Heinz;Philipp;62
6774;Otto Erich;Rabinowitch;8
1005;Wassily;Penck;15
8550;Albert;Borsos;63
7;Bruno;Mangold;99
2242;Grete;Bauer;6
10790;Zdeněk;Schlemmer;35
6378;Gerlinde;Prigann;40
10351;Heinz;Molles;77
11831;Jean;Perrin;88
6514;Alberto;Marchand;30
977;Jan;Brandl;99
11847;Richard;Koller;5
4455;Robert;Lambert-Loubère;72
8555;Jo;Haider;0
14355;Ashley Hans;Magris;62
14369;Uri;De Chirico;83
10184;Christopher;Generalic;3
9059;Karin;Goessl;37
13771;Sabine;Wyckaert;56
4861;Rudolf;Acconci;79
10190;Dirk;Young;56
3499;Vladimir;Nutt;70
2170;Rómulo;Dengler;89
14275;Marcel;The Atlas Group;90
1045;John;Hager;51
3202;Silvia;Cagnaccio di San Pietro;13
5812;Kristian;Parr;0
2587;Andrew;Arman;3
6350;Ivan;Schlögl;64
450;Peter;Trombitás;2
8333;John;Stażewski;18
7049;Gil J.;Taaffe;58
4103;Asger;Kaufmann;99
3413;Aldo;Brandmeier;69
5871;Oleg;Dworak;46
5416;Peter;Madame d'Ora (Dora Kallmus);84
4916;Franz;Adrian X;26
11613;Eduard;Spring;11
3483;Malcolm;Piesen;65
9457;Helmut;Wolman;34
13195;Andres;Hendricks;55
8520;Inés;Voss;45
14549;Braco;Braila;95
2405;Richard;Poirier;43
12240;Ralph;Baker;99
4442;Barbara;Rodtschenko;18
14665;Alfred;Oman;55
7558;Svetlana;Arman;0
7424;Alexander;Poliakoff;75
6139;Helmut;Würtinger;98
5254;Fritz;Richier;1
650;Adriena;Canell;69
4339;Christiane;Smyth;43
7777;Michail;Peacock;64
63;Joseph;Vaisman;68
2196;Ottmar;Oroschakoff;66
8196;Rudolf;Gyurko;79
9833;Sándor;Aeppli;8
3026;Oskar E.;Leatherdale;18
11085;Jean;Broodthaers;78
1938;Walter;Haus-Rucker-Co.;93
6211;John;Les Tardes Goldscheyder;0
4302;Paul;Korab;35
7315;Josef;Schilling;88
2331;Jordi;Riley;29
12464;Jim;Joham;36
1158;Rudolf;Knizák;73
9581;Ferdinand;Scheirl;59
10861;Sigmar;Levin;32
2273;Pablo;Petrov-Gladky;29
5773;Giorgio;Ghazel;79
8702;Rudolf;Janco;58
374;Marc;MacConnel;17
7544;Otto M.;Potter;83
4060;Guido;Chamberlain;77
8450;Zineb;Beuys;80
7925;Francis;Smith;69
6469;Allan;Houf;76
6764;Marino;Freiler;20
7685;Piero;Leitner;7
8749;Angela;Djuric;77
3948;Anton;Brancusi;30
1692;Mark;Reismayer-Fritsche;25
8611;Tomas;Bohatsch;35
1015;Ross;Quaytman;47
33;Peter;Gertsch;88
10641;Wolfgang;Kopteff;45
11523;Daniel;Korniss;60
1392;Philippe;Fontana;47
5037;Alejandro;Molles;24
11440;Oskar E.;Pongratz;80
1011;Harumi;Christoforou;34
8600;Alessandro;Picasso;72
1168;Helen;Reiter;46
10647;Oskar;Matta-Clark;38
2;Walter;Gropius;18
4649;Yayoi;Putz;61
12264;Herwig;Jančić;36
6096;Sharon;Kaitna;39
12491;Julian;Hofer;16
12940;Paul;Johns;58
665;Doru;Garghetti;53
4214;Maria;Schwarzkogler;8
8328;Marzena;Mucha;60
2105;Gerlinde;Cottingham;63
13478;Keith;Polanszky;53
12757;Laure;Kampmann;20
295;Robert;Douglas;55
11758;Elke;Lozano;63
3007;Omer;Strasser;72
13994;Jean-Claude;Haas;58
3366;Dike;Barta;76
14010;Josef;Paladino;68
6198;Carlos;Voita;19
8069;Larry;Robaard;97
12867;Domenico;Stilinović;46
428;Carola;Jeroen de Rijke/Willem de Rooij;96
5390;Zoulikha;Golz;1
13743;Anthony;Kerbelij;85
10619;Ross;Kozyra;7
13382;S. J.;Gerlovina;92
250;Friedl;Kalinowski;12
1402;Branko;Plensa;29
10957;Virginia;Beuys;79
4508;Hannah;Trauttmansdorff;51
6653;Otto;Lucebert;86
10845;Harumi;Hendricks;16
7940;Sabine;Self;52
14864;Wolfgang;Hahnenkamp;2
5592;Helmut;Ash;38
1122;S. J.;Klub Zwei;39
12229;Rosemarie;Hutchins;70
13775;Henry;Klintberg;20
3917;Thomas;Blume;44
9960;Georg;Terzic;39
6971;Max;Burden;97
11973;Geta;Nutt;33
2948;Matthew;Kupka;43
4787;Alberto;Unger;34
652;Joan;Rossi;82
10445;Albert Paris von;Le Va;70
10169;Herbert;Frenken;37
1312;Guillaume;Ulrichs;51
3621;Bruno;Zucker;23
9531;François;Laibach;78
12136;Rolf;Kozyra;4
6670;Reis Pedro;Chelkovski;17
938;James;Rousse;65
9649;François;Nicholson;56
4890;Gian Piero;Hubmann;47
11972;Ugo;Fogarasi;67
845;Louise;Dietrich;92
9699;Ritzi;Meurice;38
10032;Kamen;Fischer;65
3635;George;Bellmer;18
6637;Hans;Winiarski;9
10000;Alfred;Böck;47
10276;Yoshikuni;Uth;5
3013;Magdalena;Yanagi;52
13861;Lajos;Riepl;55
9035;Luciano;Jaray;65
1653;Gary;Reineking;81
9218;Marge;Dorazio;6
14911;Theo van;Kampmann;27
307;Max;Cage;48
3146;Roman;Superstudio;50
10126;Adrian;Di Fabio;25
12092;Robert;Balzac;93
3440;Nora;Zimpel;32
14199;Kurt;Vautier;79
7204;Marc;Peichl (Ironimus);79
11081;Carola;Hucleux;56
4250;Ray;Olbricht;13
1254;Steffen;Davies;90
14982;Lothar;Blahaut;0
2716;Ulrich;Estes;22
5360;Anthony;Estes;24
9643;Horace Clifford;Richly;82
13965;Ray;Gerstl;80
4379;Vittorio di;Kelley;68
3803;Christopher;Hausmann;23
8124;Pavel;Moorman;89
12855;Artur;Turner;83
11952;Franz;Salner;12
6510;Luis R.;Stamos;66
8933;Emanuel;Trauttmansdorff;30
7393;Hans (Jean);Gilbert & George;9
8377;Anne;Blanchard;95
9933;Mihael;Pascali;14
7949;Alison;Potter;19
14226;Ben;Mangelos;48
4167;Ute;Gleizes;63
7699;Erich;Klasen;14
4444;Billy Al;Broodthaers;27
7691;Renato;Weer;30
10843;Doug;Raynaud;3
7780;Christian;Degottex;2
770;Hans;Le Va;95
5680;Peter;Friedmann;37
993;Carl;de Dominicis;19
1170;Peter;Sitte;24
6821;Johanna;Conner;45
663;Arnulf;Bak;20
2665;Wolfgang;Riley;90
883;Helen;Badiola;8
6851;Jean;Kogler;83
9062;Ray;Poons;84
3115;Nancy;Nilsson;10
14234;Jimmie;Oldenburg;5
7737;Jörg;Tulcan;49
11054;Gerhard;Wool;97
8146;Lucas;Rainer;77
9458;Franz;Kitaj;15
2795;Johann;Trawöger;27
1109;Alfred;Muehl;23
3449;George;Reiterer;3
13737;Lawrence;Heisig;27
14813;Jean-Michel;Koller;25
8029;Shadi;Knowles;35
5405;James;Köthe;44
2977;Mario;Belling;86
9844;Roger;Morley;62
6635;Christian;Pilz;6
