id;firstname;lastname;p2
1075;Arthur;Fox;49
6143;Gerhard;Ensor;30
609;Jean Marc;Poirier;96
7329;Sándor;Reichenfelser;45
9151;Raymond;Lüpertz;84
6065;Lenka;Delimar;65
12964;Sam;Ozenfant;20
9647;Franz Erhard;Buren;47
10642;Reis Pedro;Rotella;75
14402;Jean Marc;Wewerka;56
4231;Sam;Olson;93
4331;Peter;Fanfani;80
10459;Anna-Sophie;Benazzi;64
11057;Milan;Richter;7
8949;Ralph;Huemer;57
11949;James;Parmiggiani;18
2742;Stephan;Paolini;87
1738;Alfred;Frassinelli;44
10374;Joseph;Vardag;30
12856;Kenneth;Monro;97
13598;Otto;Prouvost;61
1728;Paul;Katzenstein;2
5566;Gerd;Schmidt;49
4075;Kurt;Sedira;74
98;Francesco;Feiersinger;11
14238;Josip;Witzmann;24
12721;Louis;Domínguez;95
4867;Bill;Kandl;35
14897;Inge;Hopf;66
14870;Keren;Forbát;48
11058;Omer;Jaar;96
1864;Lucio;Perjovschi;77
7823;Erwin;Ringel;82
10588;Sergio de;Yoshida;75
12980;Kari;Gerz;0
4204;Friedensreich;Lipsi;55
6337;Hans Peter;Kalinowski;32
4084;Florian;Rosenbach;28
14760;James;Wukounig;4
13150;Txomin;Ebneth;92
1377;Milton;Schnell;16
14730;James;Fruhmann;93
5729;Yoshikuni;Ondak;89
2474;Getulio;Buren;32
10895;Birgit;Rainer;70
14644;Josef;Bonato;13
1149;Oswald;Schellander;22
12715;Jörg;Skrein;66
12276;Klaus;Frankenthaler;11
10062;Wladimir Wladimirowitsch;Bechtold;65
4941;Horace Clifford;Hofer;14
174;François;Wolman;61
10807;Gottfried;Frieberger;76
13956;Richard;Zogmayer;73
7724;William;Kolář;0
6037;Daniel;Gleizes;77
4993;Larry;Colbertaldo;75
11037;Renate;Zehrer;28
3724;Hans;Steiner;79
9099;Uri;Lubennikov;6
6777;Kurt;Saito;57
8444;Norbert;Fleischmann;31
11381;Nancy;Sandbichler;92
11715;Raymond;Pongratz;87
5212;Joseph;Klanjsek-Bratke;13
14714;Gavin;Spring;9
4970;Victor;Reiterer;50
1085;Lucio;Sharits;35
10803;Gudrun;Steiger;94
4680;Bridget;Belling;3
6750;Rómulo;Saura;0
144;Rudi;Simak;24
11179;Morris;Wagner;33
8100;Philippe;Reindeer Werk;18
1717;Mario;Hubmann;54
3678;Nancy;Talos;18
6694;Jackson;Tischer;90
6743;Steffen;Jonas;30
7713;Helen;Nutt;26
9895;Adolf;Malewitsch;5
8765;Wifredo;Laurens;25
4394;Ray;Castro;5
11460;Barbara;Löbbert;53
3606;Linda;Neurath;85
10985;John;Grübl;51
14167;Günther;Schmatz;50
12909;Giorgio;Knizák;9
13828;Joke;Wauer;11
10244;Philip;Bottoli;70
8496;Kurt;Katzenstein;64
11676;Plamen;Meier;18
7266;Jackson;Crash;24
11822;Paul;Boyle Family;61
7368;Peter;Forbát;48
8185;Anton;Schulze;51
9243;Gabriel;Skrička;51
10614;Ákos;Kosuth;28
5656;Theodoros;Biedermann;84
1323;Otto Erich;Lauscher;67
1214;Paul;Poliakoff;48
2901;Friedrich;Pálffy;35
12619;György;Skubic;46
6883;Mario;Hausmann;82
13504;Pablo;David;75
1573;Dan;Aeppli;79
2748;Roland;Malfatti;54
2876;Vivan;Mac Low;2
13919;Daniel;Ringel;28
4353;Edelbert;Cano;60
1003;Hans;Liebig;59
14417;Heinrich;Martin;59
7196;Heinrich;West;68
802;François;Hoffmann-Ybbs;81
10446;Richard;Francis;33
11314;Mike;Zünd-Up;44
3858;Sándor;Bolus;75
11071;Dike;Bertlmann;9
4705;Plamen;Carroll;64
836;Domenico;Vetter;0
13809;Ramsès;Friedmann;63
12094;Gyula;Buchta;14
5293;Victor;Macció;71
14941;Linda;Spoerri;72
10568;Kurt;Piacentino;62
12960;Georg;Witzmann;5
14757;Sándor;Kienzer;67
4564;Jürgen;Winner;3
10080;Heimrad;Timischl;97
2430;Horst;Jungwirth;25
2543;Michael;Beaudin;16
12154;Robert;Gechtman;52
4790;Rudolf;Hutchins;18
3506;Vladimir;Leslie;44
8454;Dominik;Guttuso;86
14488;Hanne;Strand;65
5088;Gerwald;Petrov-Gladky;30
14386;Alighiero;Vautier;76
562;Peter;Jaar;0
1983;Jannis;Bayer;72
1024;Giuseppe;Islam;1
14580;Karl;Pichler;60
2445;Robert;Colomer;29
1698;Victor;Davey;55
4715;Bernhard;Stefan;12
5836;Karl;Tillim;71
7425;Josip;Serge III;68
8370;Heinrich;Gris;28
7468;Július;Bayer;53
12114;Alfred;Weston;41
14607;Linda;Plöger;97
9564;Morris;Christanell;38
12272;Philip;Reed;44
1173;Allan;Ripps;21
8427;Sandro;Camera Three Productions, Inc.;72
25;Dimitrij;Nowak;81
4758;Modest;Dine;14
14046;Josef;Friedmann;81
8199;Aldo;Schmitt;39
7572;Ernst;Lataster;85
4934;Ben;Winiarski;81
1848;Anne;Hendrich;59
13971;Martin;Pflaum;22
3720;Markus;Jeroen de Rijke/Willem de Rooij;75
261;Christian;Urban;46
14437;Ruppert;González;13
4247;Peter;Bäcker;48
2147;Helmut;Le Gac;57
13975;Josef;Richter;50
11663;Andrea;Zitko;94
3213;Jean;Koepcke;52
197;Pierre;Furuya;92
6462;George;Hopf;77
14701;Patrick;Bacon;98
3428;Ad;Cagnaccio di San Pietro;89
14742;Werner;Lipchitz;21
6847;Colin;Pistoletto;98
13024;Dimitrij;Kabakov;81
11202;Jean-Claude;Kriwet;32
4283;Gerlinde;Blume;57
14779;Fritz;Prelog;44
10061;Valerie;Wanner;29
1966;Hermann;Uslé;42
10595;Ross;Gille;70
4246;August;Costa;96
146;Hannah;Hahnenkamp;81
9545;Yoko;Hausner;9
962;Tamás;Tàpies;54
7519;Franz;Skubic;0
10335;Florian;Blake;18
13016;Hildegard;Welling;13
4800;Max;Schreiter;70
12283;Rudolf;Hanson;48
373;Doru;Filliou;79
6367;Charlotte;Dabernig;17
7941;Leo;Bury;49
8723;Mathilde;Bressnik;1
8304;Imre;Knifer;65
8802;Marco;Ruff;4
11704;Per;Jonas;66
6491;Peter;Nilsson;5
3600;La Monte;Nagy;69
10707;Bernard;Domínguez;21
3564;Hermann;Vasarely;72
1198;Lil;Fontana;29
7226;Marcel;Scordia;57
838;Gian Piero;Gropius;84
349;Irena;Spalletti;85
6834;Alfred;Vaughan;45
2767;Joan;Iglar;91
4925;Helmut;Demattio;39
2939;Francis;Kogelnik;13
619;Paul;Kraijer;17
910;Lajos;Da Costa;38
12905;Ingeborg;Lurie;67
12282;Marcel;Berger;10
10759;Ad;Green;36
6681;Robert;Lixl;14
2731;Anna;Dossi;74
4606;Fritz;Flois;50
1882;Frank;Gerstl;81
5827;Werner;Jacir;15
6022;Jeff;Phillips;37
4717;Vivan;Giacometti;1
3299;Ernst;Cano;67
4133;Jacques;Hrdlicka;71
3381;Antonio;Tietze;85
10874;Henry;Brown;88
1401;Carry;Artaker;41
4880;Thomas;Kornis;56
10570;Richard;Härtel;90
8230;Lee;Wiener;60
5649;David;Nádler;48
10498;Stefan;Kraijer;8
13153;Hans;Dlugos;89
11492;Otto;Scheiber;21
8005;Margit;Beuys;93
8042;Vance;McKeever;40
4004;Uriel;Schlemmer;27
11815;Emilie;Pevsner;66
12558;Josef;Pongratz;52
3308;Stephen;Lam;0
4549;Fareed;Erben;8
9309;Jacques de la;Hartung;96
1599;La Monte;Fagerlund;74
10437;Brigitte;Odenbach;48
4386;Jean (Hans);Smyth;85
9876;Rochelle;Marini;33
5443;Ferdinand;Lachowicz;11
13036;Chuck;Fagerlund;60
700;Robert;Stilinović;28
6667;René;Stengel;67
13595;Martha;Goodnough;90
12242;Manfred;Gleizes;91
435;Jean;Petritsch;71
4211;Claudio;Fagerlund;81
10610;Bertrand;Schinwald;89
11864;Eric;Zadkine;59
7483;David;Vukoje;18
10066;Gerd;Vedova;18
10361;Ugnius;Becher;93
8270;Gianni;Wanner;56
11575;Walter;Biedermann;0
1260;Emil;Thomkins;76
10512;Kasimir;Prachensky;81
2975;Rachel;Gondeln;24
64;Frank;Hauer;84
8341;Rini;Davis;79
1695;Friedl;Fox;50
10049;Oswald;Demattio;73
8183;Renate;Uslé;23
14944;Serge;Piacentino;78
6733;Herbert W.;Fraser;79
10381;Eva;Liebig;98
11335;Günther;Kogler;90
1362;Fred;Da Costa;29
11506;Tina;Immendorff;73
11134;Raffael;Bertholo;6
13632;Philip;Benazzi;69
1491;Rudolf;Prouvost;47
3860;Walter;Walla;69
1196;Joe;Heizer;85
8165;Margit;Anzinger;1
4144;Niki de;Uhlmann;85
1050;Albert;Aeppli;84
9125;Raimer;Uslé;85
7843;Leo;Armitage;9
12352;Vittorio di;Davies;46
5037;Alejandro;Molles;53
12309;Gerrit Thomas;Koepcke;78
4995;Christian;Lurie;96
8894;Izhar;De Maria;56
154;Frank;Althoff;30
13320;Jutta;Eins;38
11107;Ryan;Zucker;4
2417;Felix;Glückman;90
9810;Tina;Motherwell;53
9285;Maria;Wakolbinger;43
9558;Georges;Levin;53
1735;Erwin;Etienne-Martin;41
14951;Peter;Lixl;2
7590;Sergio de;Bengston;56
4583;Paul;Friedmann;35
14989;Franz;De Maria;42
6985;Wolfgang;Iglar;7
5303;Stanley;Appelt;12
5920;Carry;Hofschen;59
6770;Bruno;Samaras;4
14791;Sylvia;Potrč;72
5234;Vitaly;Christoforou;28
14395;Manfred;Rockenschaub;20
7189;Gianni;Hörtner;31
9140;Milos;Vilmouth;76
7994;Silke;Wanner;5
12404;François;Melamid;57
11736;Art;Rippl-Rónai;19
13181;Robert;Hauser;16
14256;Pierre;Lafontaine;44
2891;Hartwig;Rosler;91
6663;Otto;Huber;63
11606;John;Hlavina;90
438;Oto;Stażewski;18
914;Charlotte;Deyle;45
3288;László;Wiener;69
5254;Fritz;Richier;70
14201;John;Gallo;51
11834;Mark;Provisor;14
1582;Dieter;Jaudon;81
13699;Bruno;Castro;40
2469;Wolfgang;Haring;59
7251;Elmar;Erró;65
1179;Tom;Elmgreen & Dragset;32
12103;Fritz;Damisch;3
7208;Neil;Rippl-Rónai;90
10757;Heinz;Steiger;95
13249;Robert;Mack;72
377;Willem;Gerstner;59
12031;Keith;Weiger;35
11763;Mark;Herzig;90
3850;Andy;Jankovič;74
1538;Raymond;Melgaard;97
5551;Vilém;Reyl-Hanisch;29
8055;Mark;Brodwolf;10
6348;Michaela;Geiger;62
7820;Dike;Picelj;5
13580;Alexander;Lam;7
14072;Robin;Schnabel;63
14788;Florentina;Černiauskaitė;14
8085;Mimmo;Muehl;30
4997;Oliver;Kuehn;58
14231;Oscar;Kampmann;35
6436;Daniel;Bijl;78
1634;Michael;Lipsi;27
615;Alicia;Morris;98
6342;Drago J.;Litzenberger;16
8903;Barna von;Long;74
4647;Miquel;Hilton;98
6024;Édouard;Gilliam;15
6693;Bruno;Tschirtner;51
13047;Pavel;Moore;60
6574;Marie-Jo;K.U.SCH;61
3684;Seiichi;Zykan;3
13367;Rashid;Burger;27
951;Christian;Bäumer;4
1071;Tomás;Golz;72
11842;Robert;Kern;38
6432;Irena;Flondor;60
10107;Hans;Vana;79
12244;Adriena;Bäumer;58
14578;Marcus;Stern;7
2405;Richard;Poirier;0
6641;Jaroslav;Höke;56
111;Doug;Koller;39
6402;Rebecca;Kienzer;19
59;Helmut;Klima;58
6764;Marino;Freiler;9
1936;Mel;Flondor;69
11240;Ernst;Paschke;95
4704;Angelika;Pardi;4
49;Jörg;Hoepffner;85
6179;Frantisek;Dlugos;20
10195;Karl;Havlíček;38
3077;Max;Weber;39
10115;Horst;Bourgeois;89
1571;Pierre;Ghadirian;82
3090;Wolfgang;Haubenstock-Ramati;28
11370;Joe;Colomer;44
12314;Sabine;Leitner;26
11166;Mel;Superstudio;70
3334;Mario;Yanagi;97
13253;Robert;von Bonin;74
5127;Larry;de Dominicis;3
1693;Peter;Eliasson;37
13497;Gerold;Smyth;4
4414;Ahmed;Feuerstein;91
6080;Mimmo;Younan;52
10448;Paul;Haug;79
13050;Anna;Ebneth;28
14014;Giuseppe;Bernhard;51
4222;Paul;Fagerlund;92
4447;Friedericke (Fritzi);Gander;95
14030;Oliver;Graf;70
964;Meina;Ketter;94
1585;Vittorio di;Whiteley;71
8362;A.R.;Dobrowsky;51
8649;Igor;Primor;63
2270;Alessandro;Forbát;21
13594;Leo;Weder;54
1321;Eduard;Hauser;63
14982;Lothar;Blahaut;68
10487;Otto;Koncz;79
14735;Ferdinand;Brooke;65
1596;Franz;César;84
12240;Ralph;Baker;61
5176;Lois;McCollum;92
13030;Padhi;Christo;64
11136;Louis;Luginbühl;74
5924;Alfred;Selichar;11
7093;Robert;Ninio;84
9870;Wilhelm;Reindeer Werk;41
2201;Kiki;Denny;37
5277;Sophie;Levinthal;47
5429;Brice;Olitski;66
10549;Rudolf;Ebersbach;19
4685;H. D.;Raynaud;73
335;Geta;Fautrier;89
1838;Kaucyila;Madame d'Ora (Dora Kallmus);70
8558;Max;Lowe;67
14684;Wolfgang;Lurie;11
13519;Imre;Schilling;43
2223;La Monte;Spindel;15
7285;Lothar;Neuwirth;24
11482;Manfred;Evans;37
12216;Gerlinde;Hilliard;39
3252;Robert;Ripps;83
9924;Martin;Bonato;49
3121;Milos;Stażewski;19
6710;Andrea;Monory;71
7382;David;Spiegel;45
13064;Bertrand;Boyle Family;97
9867;Robert;Baruchello;25
1905;Brigitte;Barrada;59
9072;Larry;Frize;35
963;Thomas;Wickenburg;0
12716;Peter;Rosei;86
1595;Adolf;Muzika;54
1120;Oskar;Nechansky-Stotz;86
11992;Pascal;Herzig;62
8948;Stephen;Schoofs;67
13262;Dimitrij;Smith;80
9727;Pascal;Smyth;11
12617;Joseph;Wilfling;69
13664;Piet;Hinterhuber;29
3310;Ferdinand;Kedl;4
4116;Lenka;Muntean;34
3175;Joke;Kolig;48
7974;Dennis;Schiess;80
9267;Cécile B.;Elmgreen & Dragset;11
744;Victor;Lozano;73
13618;Swetlana;Gerstl;51
7049;Gil J.;Taaffe;26
6287;Adolf;Cibulka;40
5980;Joan;Loos;27
14047;Jörg;Plessi;81
5417;Edgar;Masson;33
5773;Giorgio;Ghazel;95
9732;Georg;Nauman;43
5642;Max;Navares;7
8528;Medardo;Gasteiger;9
5796;Andreas;Lüthi;19
6329;Guido;Bianchi;66
6035;Nita;Toraldo di Francia;51
830;Albert;Wickenburg;92
6611;Mike;Nowak;33
1869;Walter;Kipke;50
4031;Stephen;Sander;4
12567;Fabrizio;Sandbichler;17
9862;Alfred;Hodler;55
4726;Albert;Fink;75
12374;Adolf;Bellmer;49
2835;Enrico;Aycock;46
3450;Joe;Djuric;50
7061;Ernst Wilhelm;Eddy;71
10636;Juul;Haus-Rucker-Co.;14
6418;Haim;Evans;51
8184;Karel;Dengler;96
1725;Leidy;Videofreex;98
3986;Manon-Liu;Angeli;22
2406;Oskar;Gander;50
9052;Ulrike;Knebl;73
10492;Hannah;Ernst;73
7821;Karl;Cage;57
2646;Nikolaij;Gondeln;12
3918;Kiki;Lippard;90
14053;Ulrich;Monro;69
10604;Ben;Fruhmann;28
4936;Jürgen;Lambert-Loubère;71
6048;Andrea;Duchamp-Villon;42
14688;Richard;Brauner;68
10872;Bele;Francis;55
1525;Richard;Dworak;77
2749;A.R.;Lam;30
14695;Jean;Kubota;51
6716;Maria Theresia;Peichl (Ironimus);49
3895;Giacomo;Malich;56
14342;Robert;Ozenfant;37
10149;Milan;Hill;42
3187;Aleksandr Grigorjewitsch;Kaminsky;25
1360;Christian;Esengeldyew;18
3165;Andrea;Galerie Dumont;78
8803;Juul;Stimm;32
7194;Paul;Ostoitsch;49
10340;Peter;Kowanz;89
5607;Richard;Bohatsch;91
2649;Clay;Cesarco;74
13390;Alexander;Weiger;54
6920;Jean (Hans);Barry;96
1415;Ger;Kudo;79
6119;Uriel;Fischer;96
12055;Larry;Haller;4
12010;Tom;Zille;12
329;Jun;Reindeer Werk;84
12961;László;Ruhm;58
8741;W.;Willmann;18
13776;Grete;Wewerka;80
7350;Hans;Egerer;22
9893;Dorit;Boyle Family;82
4293;John;Christiansen;80
14860;Willi;Brooke;23
5702;Hartmut;Fe Lugossy;2
12703;Wolfgang;Vaništa;43
2597;Otto;Stötzer;2
1969;Martin;Oldenburg;13
7741;Florian;Majakowski;35
14323;Bjarne;Merz;9
3758;Carla;Schmidt;47
9661;Franziska;Gormley;1
4166;Lois;Pinaud;77
783;Ad;Wegner;84
4924;Emanuel;Yalter;40
8567;Nam June;Zakanitch;55
11839;Flutura;Knizák;12
4072;Ulrike;Struth;54
1199;Leopold;Lambert-Loubère;44
6217;Paul;Weer;0
7720;Béla;Dexel;22
3601;Nikolaij;Reismayer-Fritsche;56
1611;Julian;Rossi;84
1083;Jiří;Sandbichler;42
12015;Georges;Kandl;46
2167;Kurt;Reiter;91
10002;Yoshikuni;Oberhuber;28
7493;Kenneth;McCarthy;24
86;Michael;Demattio;64
6004;Mark;Jochims;2
9717;Carter;Müller;95
4686;Béla;Chamberlain;23
3651;Emily;Ramberg;89
14429;Roman;Boltanski;93
2097;Wolfgang;Böhm;81
4495;Gianni;Weigand;82
13145;Rini;Prager;41
9637;Markus;Gilbert & George;55
5292;Heinz Günther;Stransky;64
7535;Werner;Franke;53
9085;Tomás;Jeroen de Rijke/Willem de Rooij;96
3228;André;Höfer;21
6521;Anton;Hartung;33
13838;Joe;Snow;84
14077;Thomas;Joham;25
941;Jörg;Taeuber-Arp;25
216;Max;Disler;32
13352;Vitaly;Geiger;15
8929;Zoulikha;Walde;88
1240;Nedko;Jürgen-Fischer;94
8743;Alberto;Delvaux;66
2592;Elger;Boetti;29
3115;Nancy;Nilsson;69
9524;Albert;Rousse;94
6887;Wifredo;Hebenstreit;86
4728;Yannick;Doujak;44
8008;Hermann;Islam;38
12963;Werner;Schlögl;99
13023;Hans;Klauke;74
3010;Octavian;Rudowicz;19
1529;Todd;Spindel;49
316;Julian;Wagner;78
4479;Herbert;Jermolaewa;68
3075;Wolfgang;Yanagi;82
11167;Henri;Loos;66
8324;Clemens;Sengl;37
6575;Walter;Demand;83
13357;Hugó;Förster;1
6020;Albert;Hersberger;74
10734;Jan;Mizrachi;61
10915;Johann;Boyle Family;14
3690;Haim;Gáyor;40
4444;Billy Al;Broodthaers;19
13405;Zoe;Dossi;33
9089;Getulio;Clemente;85
13383;Dieter;Buchta;79
10296;Mimmo;Castro;15
8084;Ludwig;Jungwirth;80
13876;Esther;Leitner;7
11543;Jasper;Koller;63
8543;Laurids;Trattner;61
4784;Lucy;Fillitz;75
14654;Merce;Alvermann;71
7980;Franz;Janka;34
10748;Anton;Opie;90
11851;Ad;Paalen;51
9068;Ulrich;Segschneider;52
12914;Andreas;Picabia;34
2618;Ştefan;Mondrian;28
5141;Paloma;Potrč;97
7044;Hugó;Leitner;61
8913;Barna von;Bolus;84
10084;Olga;Weibel;30
14893;Nikolaus;Oppenheim;20
5091;Peter;Ernst;46
3055;Wilfried;Kaufmann;25
766;Ilse;Jermolaewa;4
11014;Mimmo;Tesar;29
4186;Arik;Höfinger;42
1473;Cy;Miller;42
12944;Dan;Mosettig;91
2018;Christian;Sima;45
8335;Paul;Katz;40
1019;Kiki;Bechtold;5
14214;Georg;Bottoli;14
4369;Morice;Skrein;78
14518;Philip;Förster;99
10526;Pier Paolo;Castellani;64
2995;Andreas;Kirkeby;83
3671;Richard;Erró;60
13757;Liudvikas;Ohnsorg;61
13978;Lenka;Tatafiore;32
10892;Stefan;Manzoni;10
7416;Sophie;Genzken;98
8415;Hans;Olbricht;46
3855;Raffael;Holzmeister;27
607;Monika;Louis;38
9656;Lajos;Olesen;52
1310;Karl Anton;Mayer;84
11139;Frank;Perrin;63
5697;Martin;Chlupác;75
11009;Mike;Grübl;19
10119;Dorothee;Nauman;40
8316;Rudolf;Parr;67
444;Destiny;Balka;92
8749;Angela;Djuric;45
9012;Gianni;Gappmayr;35
14440;Ludwig;Baruchello;10
4383;Lucio;Trockel;52
5113;Elke;Ujvary;18
79;Herbert;Hartley;21
8606;Ferdinand;Trauttmansdorff;41
2602;Robert;Burger;80
12384;Maria;Arman;69
3389;Pello;Mucha;1
9390;Paul;Tübke;74
1958;Markus;Gies;96
12603;Paul Albert;Strand;44
789;Doug;Smith;63
4762;Roman;Lucebert;79
14547;Anton;Kubelka;75
5312;Adolfo;Gerstner;50
9080;Josef;Lombardi;9
2024;Douglas;d'Arcangelo;75
12079;Gerlinde;McCarthy;67
3631;Alighiero;Tyshler;89
11546;Aleksandr Grigorjewitsch;Urban;69
4956;Rudolf;Aurel;85
2357;Ben;Jacobsen;7
6492;Kim;Cumming;99
1856;Renate;Muntean/Rosenblum;15
3873;Alexej;Leinfellner;76
6820;Christian;Hauser;29
1845;Uri;Etkin;93
13034;Giacomo;Atkinson;2
9941;Arnulf;Lippard;72
12149;Walter;Hauser;60
8622;Oskar;Balla;78
2921;Miquel;Natalia LL;14
2003;Michelangelo;Louis;94
4571;Walter;West;87
9307;Siegfried;Gütersloh;27
11363;Allan;Buthe;91
12896;Judith;Pignon;55
9136;Bruce;Blume;30
1996;Markus;Spindel;78
4517;Alan;Bill;88
697;Miklós Maar;Hanson;29
13853;Arno;Pilsl;9
7882;Ben;Saura;50
11935;Suzan;Havlíček;0
8726;Birgit;Scheirl;56
7201;Amintore;Anzinger;17
5810;Peter;Cumming;73
4849;Stanislav;Muntean;1
1761;Jean-Luc;Novák;4
8022;Olga;Zucker;87
9339;Andrew;Lichtenstein;92
11637;Lawrence;Gursky;76
10814;Jutta;Balka;72
5994;Bele;Schlögl;83
418;Bele;Egger;17
14268;Arno;Kulik;39
7461;Marcel;Stimm;95
8953;Antony;Sarkisian;54
8088;Chris;Fine;2
3129;Berthold;Yoakum;60
12783;Osvaldo;Ströhle;70
12833;Jo;Hein;88
5138;Ben;Lewitt;6
6713;Tone;Strohmaier;16
2352;Alex;Jeroen de Rijke/Willem de Rooij;94
3560;Jessica;Pane;54
8506;Roger;Hubmann;88
11487;Gudrun;Hebenstreit;12
9422;Ralph;Deacon;30
5824;Jean;Schuster;74
4808;Renato;Zivic;69
223;Otto;Ozenfant;41
14848;Kurt;Durham;25
8753;Haim;Baumann;78
4644;Silke;Mies van der Rohe;60
8722;Gianfranco;von Bonin;68
5499;Victor;Braila;40
8150;Esther;Bellmer;63
6506;Cindy;Schmatz;1
14512;Susana;Stilinović;56
14978;Dimitrij;Badiola;81
2118;Manfred;Ruzic;4
11900;Rudolf;Shilinskij;88
3491;Piero;Selichar;24
1308;Manon-Liu;Frieberger;56
14854;Hans;Maxonová;84
5940;Bruce;Nádler;20
13417;Sándor;Dessi;85
2372;Björn;Jeroen de Rijke/Willem de Rooij;76
2941;Klaus;Gerrard;49
5341;Hans;Dion;58
3923;Walter;Kopystiansky;74
359;Walter;Smith;21
4729;Bjørn;Zogmayer;20
9699;Ritzi;Meurice;8
11618;Don;Uecker;36
4465;Jackson;Furuya;53
3412;Joan;Rietveld;69
14028;Jessica;Kupka;36
9198;Gülsün;Schmatz;6
3770;Medardo;Monro;55
5143;Dimitar;Jankowski;75
11929;Fritz;Leslie;51
355;Eugenio;Disler;54
8547;Fred;Costi;36
7471;Ferdinand;Kodera;96
13800;Manon-Liu;Sell;39
14222;Paul;Magritte;68
6096;Sharon;Kaitna;18
11756;Flutura;Weston;1
6276;Mimmo;Parr;86
6144;Koloman;Fohn;39
3258;Hans;Demattio;95
3864;Emanuel;Stock;46
3934;Max;Wagner;61
11978;Tomislav;Mansouroff;96
7727;Fritz;Kulik;96
13293;James;Schlögl;11
14506;Domenico;Kopf;73
9993;Carlos;Klaudus;59
6079;Ossip;Natalia LL;69
9498;Sándor;Klopf;28
5223;Martin;Schwanzer;56
11835;Ludwig;Salzmann;52
6768;Jimmie;Magris;51
12609;Geoffrey;Herrmann;20
10031;Laurids;Brusse;76
3836;Paul;Yoshida;53
4955;Charlotte;Poli;43
13636;Max;Bechtle;11
4310;Josef;Antes;76
9225;Christian;Bucher;26
10352;Rudolf;Delvoye;81
948;Luciano;Aslan;99
2494;Alan;Saint Phalle;77
1040;Konrad;Egmeri;99
8131;Albert;Uhlmann;16
7915;Isa;Estes;62
1436;Howard;Kubelka;16
11074;Adriena;Kowanz;16
14957;Bruno;Canell;64
11035;Uriel;Drapell;88
4136;Bernard;Walla;65
13822;Lotte;Francis;12
3003;Terry;Rosler;86
14571;Heinz;Le Gac;92
10852;Tymon;Muntean/Rosenblum;43
13997;Rainer;Close;95
2700;Henryk;Galerie Dumont;7
13255;Carola;Frieberger;7
10355;Antonio;Cano;53
2429;János;Schneider;15
2703;Sandro;Bertalan;76
277;Giorgio;Ketter;18
5190;Josef;Hendrich;11
14010;Josef;Paladino;36
13204;Imi;Alviani;43
13862;Kenneth;Servranckx;1
2565;James;Máttis Teutsch;68
13096;Isa;Rotella;13
2980;John;Russev;12
5877;Michael;Jascha;40
11666;Julia;Tischer;19
3305;Friedrich;Rosei;30
1192;Mathilde;Torggler;31
13745;Sabine;Pakui Hardware;87
10488;Helen;Hockney;36
8469;Johannes;Iida;1
53;Thomas;Perjovschi;35
4232;Mladen;Novak;91
7619;Roberto Sebastian;Ono;16
13621;Kurt;Krenek;1
4053;Rudi;Jones;97
10621;Karl-Heinz;Levin;76
4389;Jim;Haacke;64
5584;Raoul;Baechler;63
12040;Ansgar;Ujvary;19
9123;Raymond;Piesen;45
1457;Emily;Ono;28
8333;John;Stażewski;47
985;Bernhard;Pardi;28
12307;Bruce;Gerlovin;29
11236;Al;Steiner;33
2572;Jules;Kipke;46
1803;Tess;Tillim;21
2348;Karl;Feiersinger;60
2880;Robert;Penone;15
6654;Maria;Reineking;34
4372;Norbert;Trattner;34
13984;Julian;Pillhofer;42
6475;Nan;Matta - Echaurren;43
1580;Ed;Sýkorova;95
8329;Sonja;Sandner;59
8243;Hermann;Opie;16
5244;August;Esser;24
10761;Ugo;Goodman;37
13081;Jun;Goldblatt;63
7104;Cédric;Obholzer;5
74;Peter;Raynaud;78
6220;Johann;Zünd-Up;77
14240;Alexander;Hartley;96
4733;Vivan;Pichler;68
12912;Robert;Conner;54
5901;Ronald Brooks;Generalic;46
9193;Patrick;Strasser;64
3245;Heinz;Glaser;19
4513;Jacques de la;Trenkwalder;68
6808;Helmut;Schwegler;33
4121;Duane;Dabernig;5
13917;Jim;Katzenstein;88
6244;Josh;Delaunay;98
5035;Kurt;Tosani;88
8192;Olafur;Skerbisch;98
12562;Gyula;Skubic;56
2838;Moshe;Geiger;0
10418;Mario;Dolla;71
13025;Paul;Deutsch;95
2770;Brad;Fahrenholz;49
4278;Claudia;Creimer;64
9124;Jean;Ono;10
11351;Robert;Hebenstreit;73
7559;Sean;Kosuth;54
8101;Alicia;Opie;49
13544;Emily;Wauer;62
4464;Zoulikha;Förg;38
4910;Peter;Blanchard;40
8902;Wilhelm;Antes;63
3790;György;Zehrer;28
5448;Jud;Bacon;72
659;Stuart;Kiesler;37
13186;Anton;Masereel;56
12891;Emilio;Jürgenssen;9
1375;Ion;Krenek;13
2701;Giorgio;Weer;48
246;Valeriy;Jacobi;29
3451;Howard;Etkin;14
508;Victor;Spoerri;81
12757;Laure;Kampmann;48
2497;Robert;Barth;22
6380;Walter;Pohl;27
4635;Robyn;Aeppli;30
5880;Isa;Bulloch;10
13586;Siegrun;Muñoz;63
4242;Roman;Kabas;72
4406;Ryan;Fischl;44
9927;Petr;Castro;6
4875;Bruno;Dolla;91
11846;Gyula;Six;26
12615;Matthias;Kelly;87
14601;Hans;Alvermann;25
2625;Hans;Rinke;52
11924;Claudia;McCollum;95
575;Gideon;Warhol;78
12719;Valentin;Lixl;42
9756;Haim;Sander;73
12231;Heinz Reinhold;Haas;55
1224;Helmut;Bachler;27
13125;Robert;Lieske;18
